replicate,pop,gen,prefS,Fis,selModel
7,STH,11,0.2,-0.0208,malIncompLocusPref
7,STL,12,0.2,-0.1136,malIncompLocusPref
7,STM,12,0.2,-0.0889,malIncompLocusPref
7,STH,12,0.2,-0.0652,malIncompLocusPref
7,STL,13,0.2,-0.0652,malIncompLocusPref
7,STM,13,0.2,-0.1011,malIncompLocusPref
7,STH,13,0.2,-0.0208,malIncompLocusPref
7,STL,14,0.2,-0.1264,malIncompLocusPref
7,STM,14,0.2,-0.0426,malIncompLocusPref
7,STH,14,0.2,-0.0316,malIncompLocusPref
7,STL,15,0.2,-0.0889,malIncompLocusPref
7,STM,15,0.2,-0.0426,malIncompLocusPref
7,STH,15,0.2,-0.0208,malIncompLocusPref
7,STL,16,0.2,-0.1136,malIncompLocusPref
7,STM,16,0.2,-0.0316,malIncompLocusPref
7,STH,16,0.2,0,malIncompLocusPref
7,STL,17,0.2,-0.0769,malIncompLocusPref
7,STM,17,0.2,0,malIncompLocusPref
7,STH,17,0.2,0,malIncompLocusPref
7,STL,18,0.2,-0.1264,malIncompLocusPref
7,STM,18,0.2,0,malIncompLocusPref
7,STH,18,0.2,0,malIncompLocusPref
7,STL,19,0.2,-0.0769,malIncompLocusPref
7,STM,19,0.2,0,malIncompLocusPref
7,STH,19,0.2,NaN,malIncompLocusPref
7,STL,20,0.2,-0.0889,malIncompLocusPref
7,STM,20,0.2,0,malIncompLocusPref
7,STH,20,0.2,NaN,malIncompLocusPref
8,STL,1,0.2,-1,malIncompLocusPref
8,STM,1,0.2,-1,malIncompLocusPref
8,STH,1,0.2,-1,malIncompLocusPref
8,STL,2,0.2,-0.4177,malIncompLocusPref
8,STM,2,0.2,-0.2775,malIncompLocusPref
8,STH,2,0.2,-0.4627,malIncompLocusPref
8,STL,3,0.2,-0.115,malIncompLocusPref
8,STM,3,0.2,-0.2379,malIncompLocusPref
8,STH,3,0.2,-0.2285,malIncompLocusPref
8,STL,4,0.2,-0.2099,malIncompLocusPref
8,STM,4,0.2,-0.1964,malIncompLocusPref
8,STH,4,0.2,-0.1354,malIncompLocusPref
8,STL,5,0.2,-0.2099,malIncompLocusPref
8,STM,5,0.2,-0.2895,malIncompLocusPref
8,STH,5,0.2,-0.3425,malIncompLocusPref
8,STL,6,0.2,-0.1264,malIncompLocusPref
8,STM,6,0.2,-0.1807,malIncompLocusPref
8,STH,6,0.2,-0.3067,malIncompLocusPref
8,STL,7,0.2,-0.1529,malIncompLocusPref
8,STM,7,0.2,-0.0095,malIncompLocusPref
8,STH,7,0.2,-0.2099,malIncompLocusPref
8,STL,8,0.2,-0.1667,malIncompLocusPref
8,STM,8,0.2,-0.0769,malIncompLocusPref
8,STH,8,0.2,-0.0889,malIncompLocusPref
8,STL,9,0.2,0.1552,malIncompLocusPref
8,STM,9,0.2,-0.0889,malIncompLocusPref
8,STH,9,0.2,-0.0652,malIncompLocusPref
8,STL,10,0.2,-0.0652,malIncompLocusPref
8,STM,10,0.2,-0.0769,malIncompLocusPref
8,STH,10,0.2,-0.0538,malIncompLocusPref
8,STL,11,0.2,-0.0889,malIncompLocusPref
8,STM,11,0.2,-0.0652,malIncompLocusPref
8,STH,11,0.2,-0.0538,malIncompLocusPref
8,STL,12,0.2,-0.0652,malIncompLocusPref
8,STM,12,0.2,-0.0538,malIncompLocusPref
8,STH,12,0.2,-0.0538,malIncompLocusPref
8,STL,13,0.2,-0.0538,malIncompLocusPref
8,STM,13,0.2,-0.0208,malIncompLocusPref
8,STH,13,0.2,-0.0652,malIncompLocusPref
8,STL,14,0.2,-0.0103,malIncompLocusPref
8,STM,14,0.2,-0.0208,malIncompLocusPref
8,STH,14,0.2,-0.0316,malIncompLocusPref
8,STL,15,0.2,NaN,malIncompLocusPref
8,STM,15,0.2,-0.0208,malIncompLocusPref
8,STH,15,0.2,-0.0208,malIncompLocusPref
8,STL,16,0.2,NaN,malIncompLocusPref
8,STM,16,0.2,-0.0103,malIncompLocusPref
8,STH,16,0.2,-0.0103,malIncompLocusPref
8,STL,17,0.2,NaN,malIncompLocusPref
8,STM,17,0.2,NaN,malIncompLocusPref
8,STH,17,0.2,-0.0103,malIncompLocusPref
8,STL,18,0.2,NaN,malIncompLocusPref
8,STM,18,0.2,NaN,malIncompLocusPref
8,STH,18,0.2,0,malIncompLocusPref
8,STL,19,0.2,NaN,malIncompLocusPref
8,STM,19,0.2,NaN,malIncompLocusPref
8,STH,19,0.2,NaN,malIncompLocusPref
8,STL,20,0.2,NaN,malIncompLocusPref
8,STM,20,0.2,NaN,malIncompLocusPref
8,STH,20,0.2,NaN,malIncompLocusPref
9,STL,1,0.2,-1,malIncompLocusPref
9,STM,1,0.2,-1,malIncompLocusPref
9,STH,1,0.2,-1,malIncompLocusPref
9,STL,2,0.2,-0.3469,malIncompLocusPref
9,STM,2,0.2,-0.5312,malIncompLocusPref
9,STH,2,0.2,-0.453,malIncompLocusPref
9,STL,3,0.2,-0.3425,malIncompLocusPref
9,STM,3,0.2,-0.3067,malIncompLocusPref
9,STH,3,0.2,-0.2171,malIncompLocusPref
9,STL,4,0.2,-0.2564,malIncompLocusPref
9,STM,4,0.2,-0.0946,malIncompLocusPref
9,STH,4,0.2,-0.2099,malIncompLocusPref
9,STL,5,0.2,-0.1951,malIncompLocusPref
9,STM,5,0.2,-0.115,malIncompLocusPref
9,STH,5,0.2,-0.1951,malIncompLocusPref
9,STL,6,0.2,-0.1395,malIncompLocusPref
9,STM,6,0.2,-0.1667,malIncompLocusPref
9,STH,6,0.2,-0.2099,malIncompLocusPref
9,STL,7,0.2,-0.1529,malIncompLocusPref
9,STM,7,0.2,-0.0889,malIncompLocusPref
9,STH,7,0.2,-0.1529,malIncompLocusPref
9,STL,8,0.2,-0.0889,malIncompLocusPref
9,STM,8,0.2,-0.0652,malIncompLocusPref
9,STH,8,0.2,-0.1529,malIncompLocusPref
9,STL,9,0.2,-0.1011,malIncompLocusPref
9,STM,9,0.2,-0.0538,malIncompLocusPref
9,STH,9,0.2,-0.1951,malIncompLocusPref
9,STL,10,0.2,-0.0769,malIncompLocusPref
9,STM,10,0.2,-0.0426,malIncompLocusPref
9,STH,10,0.2,-0.1264,malIncompLocusPref
9,STL,11,0.2,-0.0652,malIncompLocusPref
9,STM,11,0.2,-0.0769,malIncompLocusPref
9,STH,11,0.2,-0.1395,malIncompLocusPref
9,STL,12,0.2,-0.0538,malIncompLocusPref
9,STM,12,0.2,-0.0538,malIncompLocusPref
9,STH,12,0.2,-0.0652,malIncompLocusPref
9,STL,13,0.2,-0.0652,malIncompLocusPref
9,STM,13,0.2,-0.0538,malIncompLocusPref
9,STH,13,0.2,-0.0316,malIncompLocusPref
9,STL,14,0.2,-0.1011,malIncompLocusPref
9,STM,14,0.2,-0.0426,malIncompLocusPref
9,STH,14,0.2,-0.0426,malIncompLocusPref
9,STL,15,0.2,0,malIncompLocusPref
9,STM,15,0.2,-0.0316,malIncompLocusPref
9,STH,15,0.2,-0.0538,malIncompLocusPref
9,STL,16,0.2,-0.0103,malIncompLocusPref
9,STM,16,0.2,NaN,malIncompLocusPref
9,STH,16,0.2,0,malIncompLocusPref
9,STL,17,0.2,-0.0316,malIncompLocusPref
