replicate,pop,gen,prefS,Fis,selModel
6,STM,12,0.8,-0.0538,malGenWidePref
6,STH,12,0.8,-0.1264,malGenWidePref
6,STL,13,0.8,-0.0889,malGenWidePref
6,STM,13,0.8,-0.0538,malGenWidePref
6,STH,13,0.8,-0.0538,malGenWidePref
6,STL,14,0.8,-0.0652,malGenWidePref
6,STM,14,0.8,-0.0652,malGenWidePref
6,STH,14,0.8,-0.0769,malGenWidePref
6,STL,15,0.8,-0.0316,malGenWidePref
6,STM,15,0.8,-0.0652,malGenWidePref
6,STH,15,0.8,-0.0426,malGenWidePref
6,STL,16,0.8,-0.0103,malGenWidePref
6,STM,16,0.8,-0.0316,malGenWidePref
6,STH,16,0.8,-0.0103,malGenWidePref
6,STL,17,0.8,-0.0103,malGenWidePref
6,STM,17,0.8,-0.0889,malGenWidePref
6,STH,17,0.8,0,malGenWidePref
6,STL,18,0.8,0,malGenWidePref
6,STM,18,0.8,-0.1264,malGenWidePref
6,STH,18,0.8,0,malGenWidePref
6,STL,19,0.8,-0.0103,malGenWidePref
6,STM,19,0.8,-0.0889,malGenWidePref
6,STH,19,0.8,-0.0208,malGenWidePref
6,STL,20,0.8,-0.0208,malGenWidePref
6,STM,20,0.8,-0.0652,malGenWidePref
6,STH,20,0.8,-0.0208,malGenWidePref
7,STL,1,0.8,-1,malGenWidePref
7,STM,1,0.8,-1,malGenWidePref
7,STH,1,0.8,-1,malGenWidePref
7,STL,2,0.8,-0.4678,malGenWidePref
7,STM,2,0.8,-0.3025,malGenWidePref
7,STH,2,0.8,-0.4388,malGenWidePref
7,STL,3,0.8,-0.1335,malGenWidePref
7,STM,3,0.8,-0.3243,malGenWidePref
7,STH,3,0.8,-0.4,malGenWidePref
7,STL,4,0.8,-0.1667,malGenWidePref
7,STM,4,0.8,-0.2405,malGenWidePref
7,STH,4,0.8,-0.1571,malGenWidePref
7,STL,5,0.8,-0.2099,malGenWidePref
7,STM,5,0.8,-0.0946,malGenWidePref
7,STH,5,0.8,-0.3243,malGenWidePref
7,STL,6,0.8,-0.1529,malGenWidePref
7,STM,6,0.8,-0.1529,malGenWidePref
7,STH,6,0.8,-0.3611,malGenWidePref
7,STL,7,0.8,-0.1264,malGenWidePref
7,STM,7,0.8,0.0134,malGenWidePref
7,STH,7,0.8,-0.3067,malGenWidePref
7,STL,8,0.8,0.0631,malGenWidePref
7,STM,8,0.8,-0.1264,malGenWidePref
7,STH,8,0.8,-0.2895,malGenWidePref
7,STL,9,0.8,-0.2099,malGenWidePref
7,STM,9,0.8,-0.2405,malGenWidePref
7,STH,9,0.8,-0.1807,malGenWidePref
7,STL,10,0.8,-0.0095,malGenWidePref
7,STM,10,0.8,-0.1395,malGenWidePref
7,STH,10,0.8,-0.1136,malGenWidePref
7,STL,11,0.8,-0.0316,malGenWidePref
7,STM,11,0.8,-0.0652,malGenWidePref
7,STH,11,0.8,-0.0769,malGenWidePref
7,STL,12,0.8,-0.1395,malGenWidePref
7,STM,12,0.8,-0.0889,malGenWidePref
7,STH,12,0.8,-0.0316,malGenWidePref
7,STL,13,0.8,-0.1395,malGenWidePref
7,STM,13,0.8,-0.1264,malGenWidePref
7,STH,13,0.8,-0.0316,malGenWidePref
7,STL,14,0.8,-0.0889,malGenWidePref
7,STM,14,0.8,-0.225,malGenWidePref
7,STH,14,0.8,-0.0316,malGenWidePref
7,STL,15,0.8,-0.0538,malGenWidePref
7,STM,15,0.8,-0.225,malGenWidePref
7,STH,15,0.8,-0.0103,malGenWidePref
7,STL,16,0.8,-0.0652,malGenWidePref
7,STM,16,0.8,-0.1951,malGenWidePref
7,STH,16,0.8,0,malGenWidePref
7,STL,17,0.8,-0.0652,malGenWidePref
7,STM,17,0.8,-0.1529,malGenWidePref
7,STH,17,0.8,0,malGenWidePref
7,STL,18,0.8,-0.1136,malGenWidePref
7,STM,18,0.8,-0.1529,malGenWidePref
7,STH,18,0.8,NaN,malGenWidePref
7,STL,19,0.8,-0.0538,malGenWidePref
7,STM,19,0.8,-0.1136,malGenWidePref
7,STH,19,0.8,NaN,malGenWidePref
7,STL,20,0.8,-0.0426,malGenWidePref
7,STM,20,0.8,-0.0538,malGenWidePref
7,STH,20,0.8,NaN,malGenWidePref
8,STL,1,0.8,-1,malGenWidePref
8,STM,1,0.8,-1,malGenWidePref
8,STH,1,0.8,-1,malGenWidePref
8,STL,2,0.8,-0.4412,malGenWidePref
8,STM,2,0.8,-0.4678,malGenWidePref
8,STH,2,0.8,-0.1787,malGenWidePref
8,STL,3,0.8,-0.1951,malGenWidePref
8,STM,3,0.8,-0.4848,malGenWidePref
8,STH,3,0.8,-0.3469,malGenWidePref
8,STL,4,0.8,-0.225,malGenWidePref
8,STM,4,0.8,-0.3469,malGenWidePref
8,STH,4,0.8,-0.3243,malGenWidePref
8,STL,5,0.8,-0.1951,malGenWidePref
8,STM,5,0.8,-0.2895,malGenWidePref
8,STH,5,0.8,-0.3067,malGenWidePref
8,STL,6,0.8,-0.2405,malGenWidePref
8,STM,6,0.8,-0.3067,malGenWidePref
8,STH,6,0.8,-0.225,malGenWidePref
8,STL,7,0.8,-0.1529,malGenWidePref
8,STM,7,0.8,-0.2564,malGenWidePref
8,STH,7,0.8,-0.1011,malGenWidePref
8,STL,8,0.8,-0.1951,malGenWidePref
8,STM,8,0.8,-0.1807,malGenWidePref
8,STH,8,0.8,-0.1395,malGenWidePref
8,STL,9,0.8,-0.1529,malGenWidePref
8,STM,9,0.8,-0.1136,malGenWidePref
8,STH,9,0.8,-0.1011,malGenWidePref
8,STL,10,0.8,-0.1529,malGenWidePref
8,STM,10,0.8,-0.1136,malGenWidePref
8,STH,10,0.8,-0.0426,malGenWidePref
8,STL,11,0.8,-0.2405,malGenWidePref
8,STM,11,0.8,-0.0652,malGenWidePref
8,STH,11,0.8,-0.0316,malGenWidePref
8,STL,12,0.8,-0.0628,malGenWidePref
8,STM,12,0.8,-0.0769,malGenWidePref
8,STH,12,0.8,0,malGenWidePref
8,STL,13,0.8,-0.2895,malGenWidePref
8,STM,13,0.8,-0.0538,malGenWidePref
