replicate,pop,gen,prefS,Fis,selModel
9,STM,2,0.2,-0.4848,hetAltLocusPref
9,STH,2,0.2,-0.5077,hetAltLocusPref
9,STL,3,0.2,-0.2775,hetAltLocusPref
9,STM,3,0.2,-0.3067,hetAltLocusPref
9,STH,3,0.2,-0.3469,hetAltLocusPref
9,STL,4,0.2,-0.3611,hetAltLocusPref
9,STM,4,0.2,-0.053,hetAltLocusPref
9,STH,4,0.2,-0.0946,hetAltLocusPref
9,STL,5,0.2,-0.1964,hetAltLocusPref
9,STM,5,0.2,-0.1529,hetAltLocusPref
9,STH,5,0.2,-0.115,hetAltLocusPref
9,STL,6,0.2,-0.2099,hetAltLocusPref
9,STM,6,0.2,-0.1395,hetAltLocusPref
9,STH,6,0.2,-0.1951,hetAltLocusPref
9,STL,7,0.2,-0.2564,hetAltLocusPref
9,STM,7,0.2,-0.1951,hetAltLocusPref
9,STH,7,0.2,-0.1011,hetAltLocusPref
9,STL,8,0.2,-0.0946,hetAltLocusPref
9,STM,8,0.2,-0.1529,hetAltLocusPref
9,STH,8,0.2,-0.0889,hetAltLocusPref
9,STL,9,0.2,-0.2727,hetAltLocusPref
9,STM,9,0.2,-0.1395,hetAltLocusPref
9,STH,9,0.2,-0.0769,hetAltLocusPref
9,STL,10,0.2,-0.1667,hetAltLocusPref
9,STM,10,0.2,-0.0889,hetAltLocusPref
9,STH,10,0.2,-0.1136,hetAltLocusPref
9,STL,11,0.2,-0.2405,hetAltLocusPref
9,STM,11,0.2,-0.0889,hetAltLocusPref
9,STH,11,0.2,-0.0769,hetAltLocusPref
9,STL,12,0.2,-0.225,hetAltLocusPref
9,STM,12,0.2,-0.0426,hetAltLocusPref
9,STH,12,0.2,-0.0103,hetAltLocusPref
9,STL,13,0.2,-0.225,hetAltLocusPref
9,STM,13,0.2,-0.0426,hetAltLocusPref
9,STH,13,0.2,0,hetAltLocusPref
9,STL,14,0.2,-0.1807,hetAltLocusPref
9,STM,14,0.2,-0.0538,hetAltLocusPref
9,STH,14,0.2,0,hetAltLocusPref
