replicate,pop,gen,disS,Fis,selModel
6,STH,12,0.91,-0.2405,incompDisSexDistSel
6,STL,13,0.91,-0.3067,incompDisSexDistSel
6,STM,13,0.91,-0.4,incompDisSexDistSel
6,STH,13,0.91,-0.225,incompDisSexDistSel
6,STL,14,0.91,-0.3425,incompDisSexDistSel
6,STM,14,0.91,-0.1354,incompDisSexDistSel
6,STH,14,0.91,-0.3243,incompDisSexDistSel
6,STL,15,0.91,-0.2895,incompDisSexDistSel
6,STM,15,0.91,-0.2895,incompDisSexDistSel
6,STH,15,0.91,-0.0946,incompDisSexDistSel
6,STL,16,0.91,-0.225,incompDisSexDistSel
6,STM,16,0.91,-0.3067,incompDisSexDistSel
6,STH,16,0.91,-0.3243,incompDisSexDistSel
6,STL,17,0.91,-0.2405,incompDisSexDistSel
6,STM,17,0.91,-0.3243,incompDisSexDistSel
6,STH,17,0.91,-0.3243,incompDisSexDistSel
6,STL,18,0.91,-0.225,incompDisSexDistSel
6,STM,18,0.91,-0.4203,incompDisSexDistSel
6,STH,18,0.91,-0.3611,incompDisSexDistSel
6,STL,19,0.91,-0.2564,incompDisSexDistSel
6,STM,19,0.91,-0.2895,incompDisSexDistSel
6,STH,19,0.91,-0.3803,incompDisSexDistSel
6,STL,20,0.91,-0.1667,incompDisSexDistSel
6,STM,20,0.91,-0.2405,incompDisSexDistSel
6,STH,20,0.91,-0.1964,incompDisSexDistSel
7,STL,1,0.91,-1,incompDisSexDistSel
7,STM,1,0.91,-1,incompDisSexDistSel
7,STH,1,0.91,-1,incompDisSexDistSel
7,STL,2,0.91,-0.4425,incompDisSexDistSel
7,STM,2,0.91,-0.2346,incompDisSexDistSel
7,STH,2,0.91,-0.661,incompDisSexDistSel
7,STL,3,0.91,-0.2939,incompDisSexDistSel
7,STM,3,0.91,-0.3611,incompDisSexDistSel
7,STH,3,0.91,-0.259,incompDisSexDistSel
7,STL,4,0.91,-0.3425,incompDisSexDistSel
7,STM,4,0.91,-0.3803,incompDisSexDistSel
7,STH,4,0.91,-0.3067,incompDisSexDistSel
7,STL,5,0.91,-0.3425,incompDisSexDistSel
7,STM,5,0.91,-0.4203,incompDisSexDistSel
7,STH,5,0.91,-0.3067,incompDisSexDistSel
7,STL,6,0.91,-0.2727,incompDisSexDistSel
7,STM,6,0.91,-0.2727,incompDisSexDistSel
7,STH,6,0.91,-0.4,incompDisSexDistSel
7,STL,7,0.91,-0.3425,incompDisSexDistSel
7,STM,7,0.91,-0.2564,incompDisSexDistSel
7,STH,7,0.91,-0.2405,incompDisSexDistSel
7,STL,8,0.91,-0.3611,incompDisSexDistSel
7,STM,8,0.91,-0.2727,incompDisSexDistSel
7,STH,8,0.91,-0.2564,incompDisSexDistSel
7,STL,9,0.91,-0.4848,incompDisSexDistSel
7,STM,9,0.91,-0.3611,incompDisSexDistSel
7,STH,9,0.91,-0.3243,incompDisSexDistSel
7,STL,10,0.91,-0.3067,incompDisSexDistSel
7,STM,10,0.91,-0.4848,incompDisSexDistSel
7,STH,10,0.91,-0.3803,incompDisSexDistSel
7,STL,11,0.91,-0.2564,incompDisSexDistSel
7,STM,11,0.91,-0.4627,incompDisSexDistSel
7,STH,11,0.91,-0.3936,incompDisSexDistSel
7,STL,12,0.91,-0.3803,incompDisSexDistSel
7,STM,12,0.91,-0.11,incompDisSexDistSel
7,STH,12,0.91,-0.4627,incompDisSexDistSel
7,STL,13,0.91,-0.2405,incompDisSexDistSel
7,STM,13,0.91,-0.3803,incompDisSexDistSel
7,STH,13,0.91,-0.3067,incompDisSexDistSel
7,STL,14,0.91,-0.2727,incompDisSexDistSel
7,STM,14,0.91,-0.2405,incompDisSexDistSel
7,STH,14,0.91,-0.4,incompDisSexDistSel
7,STL,15,0.91,-0.2895,incompDisSexDistSel
7,STM,15,0.91,-0.3243,incompDisSexDistSel
7,STH,15,0.91,-0.3243,incompDisSexDistSel
7,STL,16,0.91,-0.3243,incompDisSexDistSel
7,STM,16,0.91,-0.2895,incompDisSexDistSel
7,STH,16,0.91,-0.3243,incompDisSexDistSel
7,STL,17,0.91,-0.3243,incompDisSexDistSel
7,STM,17,0.91,-0.3803,incompDisSexDistSel
7,STH,17,0.91,-0.2727,incompDisSexDistSel
7,STL,18,0.91,-0.2528,incompDisSexDistSel
7,STM,18,0.91,-0.3803,incompDisSexDistSel
7,STH,18,0.91,-0.3425,incompDisSexDistSel
7,STL,19,0.91,-0.2405,incompDisSexDistSel
7,STM,19,0.91,-0.3803,incompDisSexDistSel
7,STH,19,0.91,-0.3067,incompDisSexDistSel
7,STL,20,0.91,-0.2564,incompDisSexDistSel
7,STM,20,0.91,-0.2895,incompDisSexDistSel
7,STH,20,0.91,-0.3243,incompDisSexDistSel
8,STL,1,0.91,-1,incompDisSexDistSel
8,STM,1,0.91,-1,incompDisSexDistSel
8,STH,1,0.91,-1,incompDisSexDistSel
8,STL,2,0.91,-0.3494,incompDisSexDistSel
8,STM,2,0.91,-0.4678,incompDisSexDistSel
8,STH,2,0.91,-0.5077,incompDisSexDistSel
8,STL,3,0.91,-0.3425,incompDisSexDistSel
8,STM,3,0.91,-0.3243,incompDisSexDistSel
8,STH,3,0.91,-0.4412,incompDisSexDistSel
8,STL,4,0.91,-0.3425,incompDisSexDistSel
8,STM,4,0.91,-0.2895,incompDisSexDistSel
8,STH,4,0.91,-0.3803,incompDisSexDistSel
8,STL,5,0.91,-0.2895,incompDisSexDistSel
8,STM,5,0.91,-0.3067,incompDisSexDistSel
8,STH,5,0.91,-0.2564,incompDisSexDistSel
8,STL,6,0.91,-0.2895,incompDisSexDistSel
8,STM,6,0.91,-0.3611,incompDisSexDistSel
8,STH,6,0.91,-0.5077,incompDisSexDistSel
8,STL,7,0.91,-0.3067,incompDisSexDistSel
8,STM,7,0.91,-0.2727,incompDisSexDistSel
8,STH,7,0.91,-0.2895,incompDisSexDistSel
8,STL,8,0.91,-0.4627,incompDisSexDistSel
8,STM,8,0.91,-0.3243,incompDisSexDistSel
8,STH,8,0.91,-0.3611,incompDisSexDistSel
8,STL,9,0.91,-0.3243,incompDisSexDistSel
8,STM,9,0.91,-0.3611,incompDisSexDistSel
8,STH,9,0.91,-0.2727,incompDisSexDistSel
8,STL,10,0.91,-0.3611,incompDisSexDistSel
8,STM,10,0.91,-0.2564,incompDisSexDistSel
8,STH,10,0.91,-0.2564,incompDisSexDistSel
8,STL,11,0.91,-0.3243,incompDisSexDistSel
8,STM,11,0.91,-0.0316,incompDisSexDistSel
8,STH,11,0.91,-0.2895,incompDisSexDistSel
8,STL,12,0.91,-0.3425,incompDisSexDistSel
8,STM,12,0.91,-0.3067,incompDisSexDistSel
8,STH,12,0.91,-0.3243,incompDisSexDistSel
8,STL,13,0.91,-0.225,incompDisSexDistSel
8,STM,13,0.91,-0.3067,incompDisSexDistSel
8,STH,13,0.91,-0.3243,incompDisSexDistSel
8,STL,14,0.91,-0.2405,incompDisSexDistSel
8,STM,14,0.91,-0.2099,incompDisSexDistSel
8,STH,14,0.91,-0.2727,incompDisSexDistSel
8,STL,15,0.91,-0.3611,incompDisSexDistSel
8,STM,15,0.91,-0.225,incompDisSexDistSel
8,STH,15,0.91,-0.2564,incompDisSexDistSel
8,STL,16,0.91,-0.2727,incompDisSexDistSel
8,STM,16,0.91,-0.4412,incompDisSexDistSel
8,STH,16,0.91,-0.3425,incompDisSexDistSel
8,STL,17,0.91,-0.3425,incompDisSexDistSel
8,STM,17,0.91,-0.3022,incompDisSexDistSel
