replicate,pop,gen,disS,H0,selModel
75,STM,2,0.2,0.68,incompDisSexDistSel
75,STH,2,0.2,0.68,incompDisSexDistSel
75,STL,3,0.2,0.48,incompDisSexDistSel
75,STM,3,0.2,0.44,incompDisSexDistSel
75,STH,3,0.2,0.54,incompDisSexDistSel
75,STL,4,0.2,0.54,incompDisSexDistSel
75,STM,4,0.2,0.44,incompDisSexDistSel
75,STH,4,0.2,0.42,incompDisSexDistSel
75,STL,5,0.2,0.48,incompDisSexDistSel
75,STM,5,0.2,0.38,incompDisSexDistSel
75,STH,5,0.2,0.42,incompDisSexDistSel
75,STL,6,0.2,0.4,incompDisSexDistSel
75,STM,6,0.2,0.36,incompDisSexDistSel
75,STH,6,0.2,0.36,incompDisSexDistSel
75,STL,7,0.2,0.4,incompDisSexDistSel
75,STM,7,0.2,0.16,incompDisSexDistSel
75,STH,7,0.2,0.32,incompDisSexDistSel
75,STL,8,0.2,0.56,incompDisSexDistSel
75,STM,8,0.2,0.26,incompDisSexDistSel
75,STH,8,0.2,0.28,incompDisSexDistSel
75,STL,9,0.2,0.32,incompDisSexDistSel
75,STM,9,0.2,0.26,incompDisSexDistSel
75,STH,9,0.2,0.5,incompDisSexDistSel
75,STL,10,0.2,0.34,incompDisSexDistSel
75,STM,10,0.2,0.2,incompDisSexDistSel
75,STH,10,0.2,0.42,incompDisSexDistSel
75,STL,11,0.2,0.34,incompDisSexDistSel
75,STM,11,0.2,0.16,incompDisSexDistSel
75,STH,11,0.2,0.32,incompDisSexDistSel
75,STL,12,0.2,0.32,incompDisSexDistSel
75,STM,12,0.2,0.12,incompDisSexDistSel
75,STH,12,0.2,0.3,incompDisSexDistSel
75,STL,13,0.2,0.36,incompDisSexDistSel
75,STM,13,0.2,0.12,incompDisSexDistSel
75,STH,13,0.2,0.32,incompDisSexDistSel
75,STL,14,0.2,0.34,incompDisSexDistSel
75,STM,14,0.2,0.18,incompDisSexDistSel
75,STH,14,0.2,0.12,incompDisSexDistSel
75,STL,15,0.2,0.36,incompDisSexDistSel
75,STM,15,0.2,0.1,incompDisSexDistSel
75,STH,15,0.2,0.08,incompDisSexDistSel
75,STL,16,0.2,0.26,incompDisSexDistSel
75,STM,16,0.2,0.14,incompDisSexDistSel
75,STH,16,0.2,0.04,incompDisSexDistSel
75,STL,17,0.2,0.32,incompDisSexDistSel
75,STM,17,0.2,0.1,incompDisSexDistSel
75,STH,17,0.2,0.16,incompDisSexDistSel
75,STL,18,0.2,0.18,incompDisSexDistSel
75,STM,18,0.2,0.08,incompDisSexDistSel
75,STH,18,0.2,0.2,incompDisSexDistSel
75,STL,19,0.2,0.2,incompDisSexDistSel
75,STM,19,0.2,0.14,incompDisSexDistSel
75,STH,19,0.2,0.2,incompDisSexDistSel
75,STL,20,0.2,0.24,incompDisSexDistSel
75,STM,20,0.2,0.14,incompDisSexDistSel
75,STH,20,0.2,0.26,incompDisSexDistSel
76,STL,1,0.2,1,incompDisSexDistSel
76,STM,1,0.2,1,incompDisSexDistSel
76,STH,1,0.2,1,incompDisSexDistSel
76,STL,2,0.2,0.7,incompDisSexDistSel
76,STM,2,0.2,0.66,incompDisSexDistSel
76,STH,2,0.2,0.66,incompDisSexDistSel
76,STL,3,0.2,0.62,incompDisSexDistSel
76,STM,3,0.2,0.56,incompDisSexDistSel
76,STH,3,0.2,0.48,incompDisSexDistSel
76,STL,4,0.2,0.54,incompDisSexDistSel
76,STM,4,0.2,0.48,incompDisSexDistSel
76,STH,4,0.2,0.36,incompDisSexDistSel
76,STL,5,0.2,0.44,incompDisSexDistSel
76,STM,5,0.2,0.48,incompDisSexDistSel
76,STH,5,0.2,0.4,incompDisSexDistSel
76,STL,6,0.2,0.34,incompDisSexDistSel
76,STM,6,0.2,0.44,incompDisSexDistSel
76,STH,6,0.2,0.5,incompDisSexDistSel
76,STL,7,0.2,0.4,incompDisSexDistSel
76,STM,7,0.2,0.4,incompDisSexDistSel
76,STH,7,0.2,0.38,incompDisSexDistSel
76,STL,8,0.2,0.32,incompDisSexDistSel
76,STM,8,0.2,0.34,incompDisSexDistSel
76,STH,8,0.2,0.42,incompDisSexDistSel
76,STL,9,0.2,0.32,incompDisSexDistSel
76,STM,9,0.2,0.44,incompDisSexDistSel
76,STH,9,0.2,0.38,incompDisSexDistSel
76,STL,10,0.2,0.32,incompDisSexDistSel
76,STM,10,0.2,0.44,incompDisSexDistSel
76,STH,10,0.2,0.32,incompDisSexDistSel
76,STL,11,0.2,0.24,incompDisSexDistSel
76,STM,11,0.2,0.38,incompDisSexDistSel
76,STH,11,0.2,0.48,incompDisSexDistSel
76,STL,12,0.2,0.16,incompDisSexDistSel
76,STM,12,0.2,0.44,incompDisSexDistSel
76,STH,12,0.2,0.36,incompDisSexDistSel
76,STL,13,0.2,0.24,incompDisSexDistSel
76,STM,13,0.2,0.32,incompDisSexDistSel
76,STH,13,0.2,0.42,incompDisSexDistSel
76,STL,14,0.2,0.28,incompDisSexDistSel
76,STM,14,0.2,0.4,incompDisSexDistSel
76,STH,14,0.2,0.44,incompDisSexDistSel
76,STL,15,0.2,0.36,incompDisSexDistSel
76,STM,15,0.2,0.32,incompDisSexDistSel
76,STH,15,0.2,0.3,incompDisSexDistSel
76,STL,16,0.2,0.28,incompDisSexDistSel
76,STM,16,0.2,0.3,incompDisSexDistSel
76,STH,16,0.2,0.28,incompDisSexDistSel
76,STL,17,0.2,0.34,incompDisSexDistSel
76,STM,17,0.2,0.14,incompDisSexDistSel
76,STH,17,0.2,0.3,incompDisSexDistSel
76,STL,18,0.2,0.28,incompDisSexDistSel
76,STM,18,0.2,0.08,incompDisSexDistSel
76,STH,18,0.2,0.22,incompDisSexDistSel
76,STL,19,0.2,0.22,incompDisSexDistSel
76,STM,19,0.2,0.12,incompDisSexDistSel
76,STH,19,0.2,0.24,incompDisSexDistSel
76,STL,20,0.2,0.32,incompDisSexDistSel
76,STM,20,0.2,0.08,incompDisSexDistSel
76,STH,20,0.2,0.24,incompDisSexDistSel
77,STL,1,0.2,1,incompDisSexDistSel
77,STM,1,0.2,1,incompDisSexDistSel
77,STH,1,0.2,1,incompDisSexDistSel
77,STL,2,0.2,0.68,incompDisSexDistSel
77,STM,2,0.2,0.68,incompDisSexDistSel
77,STH,2,0.2,0.68,incompDisSexDistSel
77,STL,3,0.2,0.56,incompDisSexDistSel
77,STM,3,0.2,0.38,incompDisSexDistSel
77,STH,3,0.2,0.54,incompDisSexDistSel
77,STL,4,0.2,0.44,incompDisSexDistSel
77,STM,4,0.2,0.22,incompDisSexDistSel
77,STH,4,0.2,0.46,incompDisSexDistSel
77,STL,5,0.2,0.42,incompDisSexDistSel
77,STM,5,0.2,0.36,incompDisSexDistSel
77,STH,5,0.2,0.34,incompDisSexDistSel
77,STL,6,0.2,0.4,incompDisSexDistSel
77,STM,6,0.2,0.22,incompDisSexDistSel
77,STH,6,0.2,0.16,incompDisSexDistSel
77,STL,7,0.2,0.32,incompDisSexDistSel
77,STM,7,0.2,0.22,incompDisSexDistSel
77,STH,7,0.2,0.12,incompDisSexDistSel
77,STL,8,0.2,0.26,incompDisSexDistSel
77,STM,8,0.2,0.24,incompDisSexDistSel
77,STH,8,0.2,0.16,incompDisSexDistSel
77,STL,9,0.2,0.22,incompDisSexDistSel
77,STM,9,0.2,0.22,incompDisSexDistSel
77,STH,9,0.2,0.1,incompDisSexDistSel
77,STL,10,0.2,0.3,incompDisSexDistSel
77,STM,10,0.2,0.16,incompDisSexDistSel
77,STH,10,0.2,0.14,incompDisSexDistSel
77,STL,11,0.2,0.2,incompDisSexDistSel
77,STM,11,0.2,0.24,incompDisSexDistSel
77,STH,11,0.2,0.12,incompDisSexDistSel
77,STL,12,0.2,0.14,incompDisSexDistSel
77,STM,12,0.2,0.18,incompDisSexDistSel
77,STH,12,0.2,0.18,incompDisSexDistSel
77,STL,13,0.2,0.08,incompDisSexDistSel
77,STM,13,0.2,0.22,incompDisSexDistSel
77,STH,13,0.2,0.14,incompDisSexDistSel
77,STL,14,0.2,0.02,incompDisSexDistSel
77,STM,14,0.2,0.36,incompDisSexDistSel
77,STH,14,0.2,0.1,incompDisSexDistSel
77,STL,15,0.2,0,incompDisSexDistSel
77,STM,15,0.2,0.28,incompDisSexDistSel
77,STH,15,0.2,0.04,incompDisSexDistSel
77,STL,16,0.2,0,incompDisSexDistSel
77,STM,16,0.2,0.38,incompDisSexDistSel
77,STH,16,0.2,0.1,incompDisSexDistSel
77,STL,17,0.2,0,incompDisSexDistSel
77,STM,17,0.2,0.34,incompDisSexDistSel
77,STH,17,0.2,0.04,incompDisSexDistSel
77,STL,18,0.2,0,incompDisSexDistSel
77,STM,18,0.2,0.32,incompDisSexDistSel
77,STH,18,0.2,0.04,incompDisSexDistSel
77,STL,19,0.2,0,incompDisSexDistSel
77,STM,19,0.2,0.22,incompDisSexDistSel
77,STH,19,0.2,0.02,incompDisSexDistSel
77,STL,20,0.2,0,incompDisSexDistSel
77,STM,20,0.2,0.3,incompDisSexDistSel
77,STH,20,0.2,0,incompDisSexDistSel
78,STL,1,0.2,1,incompDisSexDistSel
78,STM,1,0.2,1,incompDisSexDistSel
78,STH,1,0.2,1,incompDisSexDistSel
78,STL,2,0.2,0.56,incompDisSexDistSel
78,STM,2,0.2,0.64,incompDisSexDistSel
78,STH,2,0.2,0.6,incompDisSexDistSel
78,STL,3,0.2,0.66,incompDisSexDistSel
78,STM,3,0.2,0.42,incompDisSexDistSel
78,STH,3,0.2,0.52,incompDisSexDistSel
78,STL,4,0.2,0.54,incompDisSexDistSel
78,STM,4,0.2,0.26,incompDisSexDistSel
78,STH,4,0.2,0.42,incompDisSexDistSel
78,STL,5,0.2,0.46,incompDisSexDistSel
78,STM,5,0.2,0.22,incompDisSexDistSel
78,STH,5,0.2,0.26,incompDisSexDistSel
78,STL,6,0.2,0.42,incompDisSexDistSel
78,STM,6,0.2,0.12,incompDisSexDistSel
78,STH,6,0.2,0.32,incompDisSexDistSel
78,STL,7,0.2,0.26,incompDisSexDistSel
78,STM,7,0.2,0.14,incompDisSexDistSel
78,STH,7,0.2,0.26,incompDisSexDistSel
78,STL,8,0.2,0.2,incompDisSexDistSel
78,STM,8,0.2,0.12,incompDisSexDistSel
78,STH,8,0.2,0.24,incompDisSexDistSel
78,STL,9,0.2,0.3,incompDisSexDistSel
78,STM,9,0.2,0.14,incompDisSexDistSel
78,STH,9,0.2,0.16,incompDisSexDistSel
78,STL,10,0.2,0.44,incompDisSexDistSel
78,STM,10,0.2,0.2,incompDisSexDistSel
78,STH,10,0.2,0.22,incompDisSexDistSel
78,STL,11,0.2,0.36,incompDisSexDistSel
78,STM,11,0.2,0.3,incompDisSexDistSel
78,STH,11,0.2,0.2,incompDisSexDistSel
78,STL,12,0.2,0.38,incompDisSexDistSel
78,STM,12,0.2,0.36,incompDisSexDistSel
78,STH,12,0.2,0.2,incompDisSexDistSel
78,STL,13,0.2,0.36,incompDisSexDistSel
78,STM,13,0.2,0.38,incompDisSexDistSel
78,STH,13,0.2,0.24,incompDisSexDistSel
78,STL,14,0.2,0.34,incompDisSexDistSel
78,STM,14,0.2,0.4,incompDisSexDistSel
78,STH,14,0.2,0.12,incompDisSexDistSel
78,STL,15,0.2,0.28,incompDisSexDistSel
78,STM,15,0.2,0.18,incompDisSexDistSel
78,STH,15,0.2,0.18,incompDisSexDistSel
78,STL,16,0.2,0.2,incompDisSexDistSel
78,STM,16,0.2,0.28,incompDisSexDistSel
78,STH,16,0.2,0.24,incompDisSexDistSel
78,STL,17,0.2,0.18,incompDisSexDistSel
78,STM,17,0.2,0.22,incompDisSexDistSel
78,STH,17,0.2,0.24,incompDisSexDistSel
78,STL,18,0.2,0.12,incompDisSexDistSel
78,STM,18,0.2,0.22,incompDisSexDistSel
78,STH,18,0.2,0.24,incompDisSexDistSel
78,STL,19,0.2,0.14,incompDisSexDistSel
78,STM,19,0.2,0.22,incompDisSexDistSel
78,STH,19,0.2,0.24,incompDisSexDistSel
78,STL,20,0.2,0.2,incompDisSexDistSel
78,STM,20,0.2,0.12,incompDisSexDistSel
78,STH,20,0.2,0.2,incompDisSexDistSel
79,STL,1,0.2,1,incompDisSexDistSel
79,STM,1,0.2,1,incompDisSexDistSel
79,STH,1,0.2,1,incompDisSexDistSel
79,STL,2,0.2,0.68,incompDisSexDistSel
79,STM,2,0.2,0.72,incompDisSexDistSel
79,STH,2,0.2,0.56,incompDisSexDistSel
79,STL,3,0.2,0.4,incompDisSexDistSel
79,STM,3,0.2,0.52,incompDisSexDistSel
79,STH,3,0.2,0.44,incompDisSexDistSel
79,STL,4,0.2,0.36,incompDisSexDistSel
79,STM,4,0.2,0.46,incompDisSexDistSel
79,STH,4,0.2,0.36,incompDisSexDistSel
79,STL,5,0.2,0.34,incompDisSexDistSel
79,STM,5,0.2,0.44,incompDisSexDistSel
79,STH,5,0.2,0.16,incompDisSexDistSel
79,STL,6,0.2,0.16,incompDisSexDistSel
79,STM,6,0.2,0.3,incompDisSexDistSel
79,STH,6,0.2,0.14,incompDisSexDistSel
79,STL,7,0.2,0.22,incompDisSexDistSel
79,STM,7,0.2,0.24,incompDisSexDistSel
79,STH,7,0.2,0.1,incompDisSexDistSel
79,STL,8,0.2,0.12,incompDisSexDistSel
79,STM,8,0.2,0.24,incompDisSexDistSel
79,STH,8,0.2,0.1,incompDisSexDistSel
79,STL,9,0.2,0.08,incompDisSexDistSel
79,STM,9,0.2,0.28,incompDisSexDistSel
79,STH,9,0.2,0.12,incompDisSexDistSel
79,STL,10,0.2,0.14,incompDisSexDistSel
79,STM,10,0.2,0.22,incompDisSexDistSel
79,STH,10,0.2,0.22,incompDisSexDistSel
79,STL,11,0.2,0.06,incompDisSexDistSel
79,STM,11,0.2,0.22,incompDisSexDistSel
79,STH,11,0.2,0.16,incompDisSexDistSel
79,STL,12,0.2,0.1,incompDisSexDistSel
79,STM,12,0.2,0.2,incompDisSexDistSel
79,STH,12,0.2,0.08,incompDisSexDistSel
79,STL,13,0.2,0.16,incompDisSexDistSel
79,STM,13,0.2,0.22,incompDisSexDistSel
79,STH,13,0.2,0.12,incompDisSexDistSel
79,STL,14,0.2,0.18,incompDisSexDistSel
79,STM,14,0.2,0.26,incompDisSexDistSel
79,STH,14,0.2,0.06,incompDisSexDistSel
79,STL,15,0.2,0.2,incompDisSexDistSel
79,STM,15,0.2,0.3,incompDisSexDistSel
79,STH,15,0.2,0.04,incompDisSexDistSel
79,STL,16,0.2,0.16,incompDisSexDistSel
79,STM,16,0.2,0.32,incompDisSexDistSel
79,STH,16,0.2,0.02,incompDisSexDistSel
79,STL,17,0.2,0.16,incompDisSexDistSel
79,STM,17,0.2,0.38,incompDisSexDistSel
79,STH,17,0.2,0,incompDisSexDistSel
79,STL,18,0.2,0.16,incompDisSexDistSel
79,STM,18,0.2,0.22,incompDisSexDistSel
79,STH,18,0.2,0,incompDisSexDistSel
79,STL,19,0.2,0.02,incompDisSexDistSel
79,STM,19,0.2,0.22,incompDisSexDistSel
79,STH,19,0.2,0,incompDisSexDistSel
79,STL,20,0.2,0.02,incompDisSexDistSel
79,STM,20,0.2,0.22,incompDisSexDistSel
79,STH,20,0.2,0,incompDisSexDistSel
80,STL,1,0.2,1,incompDisSexDistSel
80,STM,1,0.2,1,incompDisSexDistSel
80,STH,1,0.2,1,incompDisSexDistSel
80,STL,2,0.2,0.74,incompDisSexDistSel
80,STM,2,0.2,0.6,incompDisSexDistSel
80,STH,2,0.2,0.72,incompDisSexDistSel
80,STL,3,0.2,0.5,incompDisSexDistSel
80,STM,3,0.2,0.56,incompDisSexDistSel
80,STH,3,0.2,0.58,incompDisSexDistSel
80,STL,4,0.2,0.44,incompDisSexDistSel
80,STM,4,0.2,0.48,incompDisSexDistSel
80,STH,4,0.2,0.58,incompDisSexDistSel
80,STL,5,0.2,0.5,incompDisSexDistSel
80,STM,5,0.2,0.38,incompDisSexDistSel
80,STH,5,0.2,0.54,incompDisSexDistSel
80,STL,6,0.2,0.52,incompDisSexDistSel
80,STM,6,0.2,0.38,incompDisSexDistSel
80,STH,6,0.2,0.48,incompDisSexDistSel
80,STL,7,0.2,0.46,incompDisSexDistSel
80,STM,7,0.2,0.44,incompDisSexDistSel
80,STH,7,0.2,0.52,incompDisSexDistSel
80,STL,8,0.2,0.4,incompDisSexDistSel
80,STM,8,0.2,0.22,incompDisSexDistSel
80,STH,8,0.2,0.26,incompDisSexDistSel
80,STL,9,0.2,0.44,incompDisSexDistSel
80,STM,9,0.2,0.12,incompDisSexDistSel
80,STH,9,0.2,0.32,incompDisSexDistSel
80,STL,10,0.2,0.26,incompDisSexDistSel
80,STM,10,0.2,0.1,incompDisSexDistSel
80,STH,10,0.2,0.34,incompDisSexDistSel
80,STL,11,0.2,0.12,incompDisSexDistSel
80,STM,11,0.2,0.12,incompDisSexDistSel
80,STH,11,0.2,0.36,incompDisSexDistSel
80,STL,12,0.2,0.04,incompDisSexDistSel
80,STM,12,0.2,0.08,incompDisSexDistSel
80,STH,12,0.2,0.32,incompDisSexDistSel
80,STL,13,0.2,0.04,incompDisSexDistSel
80,STM,13,0.2,0.06,incompDisSexDistSel
80,STH,13,0.2,0.28,incompDisSexDistSel
80,STL,14,0.2,0.04,incompDisSexDistSel
80,STM,14,0.2,0.02,incompDisSexDistSel
80,STH,14,0.2,0.08,incompDisSexDistSel
80,STL,15,0.2,0.04,incompDisSexDistSel
80,STM,15,0.2,0,incompDisSexDistSel
80,STH,15,0.2,0.06,incompDisSexDistSel
80,STL,16,0.2,0.04,incompDisSexDistSel
80,STM,16,0.2,0,incompDisSexDistSel
80,STH,16,0.2,0.06,incompDisSexDistSel
80,STL,17,0.2,0.04,incompDisSexDistSel
80,STM,17,0.2,0,incompDisSexDistSel
80,STH,17,0.2,0.14,incompDisSexDistSel
80,STL,18,0.2,0,incompDisSexDistSel
80,STM,18,0.2,0,incompDisSexDistSel
80,STH,18,0.2,0.24,incompDisSexDistSel
80,STL,19,0.2,0,incompDisSexDistSel
80,STM,19,0.2,0,incompDisSexDistSel
80,STH,19,0.2,0.22,incompDisSexDistSel
80,STL,20,0.2,0,incompDisSexDistSel
80,STM,20,0.2,0,incompDisSexDistSel
80,STH,20,0.2,0.14,incompDisSexDistSel
81,STL,1,0.2,1,incompDisSexDistSel
81,STM,1,0.2,1,incompDisSexDistSel
81,STH,1,0.2,1,incompDisSexDistSel
81,STL,2,0.2,0.72,incompDisSexDistSel
81,STM,2,0.2,0.68,incompDisSexDistSel
81,STH,2,0.2,0.64,incompDisSexDistSel
81,STL,3,0.2,0.58,incompDisSexDistSel
81,STM,3,0.2,0.58,incompDisSexDistSel
81,STH,3,0.2,0.52,incompDisSexDistSel
81,STL,4,0.2,0.48,incompDisSexDistSel
81,STM,4,0.2,0.44,incompDisSexDistSel
81,STH,4,0.2,0.36,incompDisSexDistSel
81,STL,5,0.2,0.46,incompDisSexDistSel
81,STM,5,0.2,0.54,incompDisSexDistSel
81,STH,5,0.2,0.36,incompDisSexDistSel
81,STL,6,0.2,0.32,incompDisSexDistSel
81,STM,6,0.2,0.42,incompDisSexDistSel
81,STH,6,0.2,0.36,incompDisSexDistSel
81,STL,7,0.2,0.34,incompDisSexDistSel
81,STM,7,0.2,0.22,incompDisSexDistSel
81,STH,7,0.2,0.38,incompDisSexDistSel
81,STL,8,0.2,0.28,incompDisSexDistSel
81,STM,8,0.2,0.14,incompDisSexDistSel
81,STH,8,0.2,0.32,incompDisSexDistSel
81,STL,9,0.2,0.34,incompDisSexDistSel
81,STM,9,0.2,0.1,incompDisSexDistSel
81,STH,9,0.2,0.38,incompDisSexDistSel
81,STL,10,0.2,0.32,incompDisSexDistSel
81,STM,10,0.2,0.04,incompDisSexDistSel
81,STH,10,0.2,0.2,incompDisSexDistSel
81,STL,11,0.2,0.22,incompDisSexDistSel
81,STM,11,0.2,0.1,incompDisSexDistSel
81,STH,11,0.2,0.2,incompDisSexDistSel
81,STL,12,0.2,0.16,incompDisSexDistSel
81,STM,12,0.2,0.12,incompDisSexDistSel
81,STH,12,0.2,0.18,incompDisSexDistSel
81,STL,13,0.2,0.22,incompDisSexDistSel
81,STM,13,0.2,0.1,incompDisSexDistSel
81,STH,13,0.2,0.1,incompDisSexDistSel
81,STL,14,0.2,0.26,incompDisSexDistSel
81,STM,14,0.2,0.14,incompDisSexDistSel
81,STH,14,0.2,0.16,incompDisSexDistSel
81,STL,15,0.2,0.14,incompDisSexDistSel
81,STM,15,0.2,0.16,incompDisSexDistSel
81,STH,15,0.2,0.04,incompDisSexDistSel
81,STL,16,0.2,0.2,incompDisSexDistSel
81,STM,16,0.2,0.1,incompDisSexDistSel
81,STH,16,0.2,0.08,incompDisSexDistSel
81,STL,17,0.2,0.14,incompDisSexDistSel
81,STM,17,0.2,0.06,incompDisSexDistSel
81,STH,17,0.2,0.02,incompDisSexDistSel
81,STL,18,0.2,0.12,incompDisSexDistSel
81,STM,18,0.2,0.06,incompDisSexDistSel
81,STH,18,0.2,0,incompDisSexDistSel
81,STL,19,0.2,0.22,incompDisSexDistSel
81,STM,19,0.2,0.04,incompDisSexDistSel
81,STH,19,0.2,0,incompDisSexDistSel
81,STL,20,0.2,0.16,incompDisSexDistSel
81,STM,20,0.2,0.04,incompDisSexDistSel
81,STH,20,0.2,0,incompDisSexDistSel
82,STL,1,0.2,1,incompDisSexDistSel
82,STM,1,0.2,1,incompDisSexDistSel
82,STH,1,0.2,1,incompDisSexDistSel
82,STL,2,0.2,0.74,incompDisSexDistSel
82,STM,2,0.2,0.64,incompDisSexDistSel
82,STH,2,0.2,0.6,incompDisSexDistSel
82,STL,3,0.2,0.5,incompDisSexDistSel
82,STM,3,0.2,0.5,incompDisSexDistSel
82,STH,3,0.2,0.44,incompDisSexDistSel
82,STL,4,0.2,0.46,incompDisSexDistSel
82,STM,4,0.2,0.42,incompDisSexDistSel
82,STH,4,0.2,0.36,incompDisSexDistSel
82,STL,5,0.2,0.36,incompDisSexDistSel
82,STM,5,0.2,0.42,incompDisSexDistSel
82,STH,5,0.2,0.32,incompDisSexDistSel
82,STL,6,0.2,0.34,incompDisSexDistSel
82,STM,6,0.2,0.36,incompDisSexDistSel
82,STH,6,0.2,0.16,incompDisSexDistSel
82,STL,7,0.2,0.36,incompDisSexDistSel
82,STM,7,0.2,0.24,incompDisSexDistSel
82,STH,7,0.2,0.12,incompDisSexDistSel
82,STL,8,0.2,0.26,incompDisSexDistSel
82,STM,8,0.2,0.18,incompDisSexDistSel
82,STH,8,0.2,0.08,incompDisSexDistSel
82,STL,9,0.2,0.18,incompDisSexDistSel
82,STM,9,0.2,0.12,incompDisSexDistSel
82,STH,9,0.2,0,incompDisSexDistSel
82,STL,10,0.2,0.18,incompDisSexDistSel
82,STM,10,0.2,0.08,incompDisSexDistSel
82,STH,10,0.2,0,incompDisSexDistSel
82,STL,11,0.2,0.12,incompDisSexDistSel
82,STM,11,0.2,0.02,incompDisSexDistSel
82,STH,11,0.2,0,incompDisSexDistSel
82,STL,12,0.2,0.1,incompDisSexDistSel
82,STM,12,0.2,0,incompDisSexDistSel
82,STH,12,0.2,0,incompDisSexDistSel
82,STL,13,0.2,0.06,incompDisSexDistSel
82,STM,13,0.2,0,incompDisSexDistSel
82,STH,13,0.2,0,incompDisSexDistSel
82,STL,14,0.2,0.02,incompDisSexDistSel
82,STM,14,0.2,0,incompDisSexDistSel
82,STH,14,0.2,0,incompDisSexDistSel
82,STL,15,0.2,0.06,incompDisSexDistSel
82,STM,15,0.2,0,incompDisSexDistSel
82,STH,15,0.2,0,incompDisSexDistSel
82,STL,16,0.2,0.04,incompDisSexDistSel
82,STM,16,0.2,0,incompDisSexDistSel
82,STH,16,0.2,0,incompDisSexDistSel
82,STL,17,0.2,0.12,incompDisSexDistSel
82,STM,17,0.2,0,incompDisSexDistSel
82,STH,17,0.2,0,incompDisSexDistSel
82,STL,18,0.2,0.16,incompDisSexDistSel
82,STM,18,0.2,0,incompDisSexDistSel
82,STH,18,0.2,0,incompDisSexDistSel
82,STL,19,0.2,0.06,incompDisSexDistSel
82,STM,19,0.2,0,incompDisSexDistSel
82,STH,19,0.2,0,incompDisSexDistSel
82,STL,20,0.2,0.04,incompDisSexDistSel
82,STM,20,0.2,0,incompDisSexDistSel
82,STH,20,0.2,0,incompDisSexDistSel
83,STL,1,0.2,1,incompDisSexDistSel
83,STM,1,0.2,1,incompDisSexDistSel
83,STH,1,0.2,1,incompDisSexDistSel
83,STL,2,0.2,0.6,incompDisSexDistSel
83,STM,2,0.2,0.8,incompDisSexDistSel
83,STH,2,0.2,0.7,incompDisSexDistSel
83,STL,3,0.2,0.38,incompDisSexDistSel
83,STM,3,0.2,0.52,incompDisSexDistSel
83,STH,3,0.2,0.58,incompDisSexDistSel
83,STL,4,0.2,0.32,incompDisSexDistSel
83,STM,4,0.2,0.32,incompDisSexDistSel
83,STH,4,0.2,0.46,incompDisSexDistSel
83,STL,5,0.2,0.3,incompDisSexDistSel
83,STM,5,0.2,0.32,incompDisSexDistSel
83,STH,5,0.2,0.42,incompDisSexDistSel
83,STL,6,0.2,0.2,incompDisSexDistSel
83,STM,6,0.2,0.26,incompDisSexDistSel
83,STH,6,0.2,0.36,incompDisSexDistSel
83,STL,7,0.2,0.28,incompDisSexDistSel
83,STM,7,0.2,0.28,incompDisSexDistSel
83,STH,7,0.2,0.24,incompDisSexDistSel
83,STL,8,0.2,0.32,incompDisSexDistSel
83,STM,8,0.2,0.26,incompDisSexDistSel
83,STH,8,0.2,0.3,incompDisSexDistSel
83,STL,9,0.2,0.24,incompDisSexDistSel
83,STM,9,0.2,0.3,incompDisSexDistSel
83,STH,9,0.2,0.2,incompDisSexDistSel
83,STL,10,0.2,0.18,incompDisSexDistSel
83,STM,10,0.2,0.36,incompDisSexDistSel
83,STH,10,0.2,0.16,incompDisSexDistSel
83,STL,11,0.2,0.22,incompDisSexDistSel
83,STM,11,0.2,0.32,incompDisSexDistSel
83,STH,11,0.2,0.16,incompDisSexDistSel
83,STL,12,0.2,0.16,incompDisSexDistSel
83,STM,12,0.2,0.22,incompDisSexDistSel
83,STH,12,0.2,0.1,incompDisSexDistSel
83,STL,13,0.2,0.12,incompDisSexDistSel
83,STM,13,0.2,0.18,incompDisSexDistSel
83,STH,13,0.2,0.1,incompDisSexDistSel
83,STL,14,0.2,0.08,incompDisSexDistSel
83,STM,14,0.2,0.1,incompDisSexDistSel
83,STH,14,0.2,0.16,incompDisSexDistSel
83,STL,15,0.2,0.04,incompDisSexDistSel
83,STM,15,0.2,0.06,incompDisSexDistSel
83,STH,15,0.2,0.2,incompDisSexDistSel
83,STL,16,0.2,0.04,incompDisSexDistSel
83,STM,16,0.2,0.02,incompDisSexDistSel
83,STH,16,0.2,0.22,incompDisSexDistSel
83,STL,17,0.2,0.08,incompDisSexDistSel
83,STM,17,0.2,0.02,incompDisSexDistSel
83,STH,17,0.2,0.18,incompDisSexDistSel
83,STL,18,0.2,0.08,incompDisSexDistSel
83,STM,18,0.2,0,incompDisSexDistSel
83,STH,18,0.2,0.28,incompDisSexDistSel
83,STL,19,0.2,0.08,incompDisSexDistSel
83,STM,19,0.2,0,incompDisSexDistSel
83,STH,19,0.2,0.24,incompDisSexDistSel
83,STL,20,0.2,0.16,incompDisSexDistSel
83,STM,20,0.2,0,incompDisSexDistSel
83,STH,20,0.2,0.3,incompDisSexDistSel
84,STL,1,0.2,1,incompDisSexDistSel
84,STM,1,0.2,1,incompDisSexDistSel
84,STH,1,0.2,1,incompDisSexDistSel
84,STL,2,0.2,0.56,incompDisSexDistSel
84,STM,2,0.2,0.66,incompDisSexDistSel
84,STH,2,0.2,0.68,incompDisSexDistSel
84,STL,3,0.2,0.64,incompDisSexDistSel
