replicate,pop,gen,prefS,Fis,selModel
7,STL,19,0.6,-0.0652,malAltLocusPref
7,STM,19,0.6,NaN,malAltLocusPref
7,STH,19,0.6,NaN,malAltLocusPref
7,STL,20,0.6,-0.1395,malAltLocusPref
7,STM,20,0.6,NaN,malAltLocusPref
7,STH,20,0.6,NaN,malAltLocusPref
8,STL,1,0.6,-1,malAltLocusPref
8,STM,1,0.6,-1,malAltLocusPref
8,STH,1,0.6,-1,malAltLocusPref
8,STL,2,0.6,-0.3538,malAltLocusPref
8,STM,2,0.6,-0.3469,malAltLocusPref
8,STH,2,0.6,-0.6361,malAltLocusPref
8,STL,3,0.6,-0.2171,malAltLocusPref
8,STM,3,0.6,-0.3067,malAltLocusPref
8,STH,3,0.6,-0.4203,malAltLocusPref
8,STL,4,0.6,-0.2564,malAltLocusPref
8,STM,4,0.6,-0.115,malAltLocusPref
8,STH,4,0.6,-0.2564,malAltLocusPref
8,STL,5,0.6,-0.0316,malAltLocusPref
8,STM,5,0.6,-0.1395,malAltLocusPref
8,STH,5,0.6,-0.1667,malAltLocusPref
8,STL,6,0.6,0.0134,malAltLocusPref
8,STM,6,0.6,-0.1667,malAltLocusPref
8,STH,6,0.6,-0.1136,malAltLocusPref
8,STL,7,0.6,-0.1529,malAltLocusPref
8,STM,7,0.6,-0.1667,malAltLocusPref
8,STH,7,0.6,-0.0652,malAltLocusPref
8,STL,8,0.6,-0.0095,malAltLocusPref
8,STM,8,0.6,-0.1136,malAltLocusPref
8,STH,8,0.6,-0.0538,malAltLocusPref
8,STL,9,0.6,-0.1667,malAltLocusPref
8,STM,9,0.6,-0.0652,malAltLocusPref
8,STH,9,0.6,-0.0208,malAltLocusPref
8,STL,10,0.6,-0.1395,malAltLocusPref
8,STM,10,0.6,-0.1011,malAltLocusPref
8,STH,10,0.6,-0.0316,malAltLocusPref
8,STL,11,0.6,-0.0652,malAltLocusPref
8,STM,11,0.6,-0.0208,malAltLocusPref
8,STH,11,0.6,-0.0103,malAltLocusPref
8,STL,12,0.6,-0.0652,malAltLocusPref
8,STM,12,0.6,0,malAltLocusPref
8,STH,12,0.6,0,malAltLocusPref
8,STL,13,0.6,-0.0426,malAltLocusPref
8,STM,13,0.6,NaN,malAltLocusPref
8,STH,13,0.6,0,malAltLocusPref
8,STL,14,0.6,-0.0208,malAltLocusPref
8,STM,14,0.6,NaN,malAltLocusPref
8,STH,14,0.6,0,malAltLocusPref
8,STL,15,0.6,-0.0208,malAltLocusPref
8,STM,15,0.6,NaN,malAltLocusPref
8,STH,15,0.6,-0.0103,malAltLocusPref
8,STL,16,0.6,-0.0316,malAltLocusPref
8,STM,16,0.6,NaN,malAltLocusPref
8,STH,16,0.6,-0.0316,malAltLocusPref
8,STL,17,0.6,-0.0889,malAltLocusPref
8,STM,17,0.6,NaN,malAltLocusPref
8,STH,17,0.6,-0.0538,malAltLocusPref
8,STL,18,0.6,-0.1395,malAltLocusPref
8,STM,18,0.6,NaN,malAltLocusPref
8,STH,18,0.6,-0.0652,malAltLocusPref
8,STL,19,0.6,-0.1264,malAltLocusPref
8,STM,19,0.6,NaN,malAltLocusPref
8,STH,19,0.6,-0.0316,malAltLocusPref
8,STL,20,0.6,-0.1011,malAltLocusPref
8,STM,20,0.6,NaN,malAltLocusPref
8,STH,20,0.6,NaN,malAltLocusPref
9,STL,1,0.6,-1,malAltLocusPref
9,STM,1,0.6,-1,malAltLocusPref
9,STH,1,0.6,-1,malAltLocusPref
9,STL,2,0.6,-0.4633,malAltLocusPref
9,STM,2,0.6,-0.4678,malAltLocusPref
9,STH,2,0.6,-0.4939,malAltLocusPref
9,STL,3,0.6,-0.3611,malAltLocusPref
9,STM,3,0.6,-0.2379,malAltLocusPref
9,STH,3,0.6,-0.3469,malAltLocusPref
9,STL,4,0.6,-0.3067,malAltLocusPref
9,STM,4,0.6,-0.3067,malAltLocusPref
9,STH,4,0.6,-0.3803,malAltLocusPref
9,STL,5,0.6,-0.2895,malAltLocusPref
9,STM,5,0.6,-0.1264,malAltLocusPref
9,STH,5,0.6,-0.2099,malAltLocusPref
9,STL,6,0.6,-0.1354,malAltLocusPref
9,STM,6,0.6,-0.1136,malAltLocusPref
9,STH,6,0.6,-0.0769,malAltLocusPref
9,STL,7,0.6,-0.2564,malAltLocusPref
9,STM,7,0.6,-0.0652,malAltLocusPref
9,STH,7,0.6,-0.0652,malAltLocusPref
9,STL,8,0.6,-0.1951,malAltLocusPref
9,STM,8,0.6,-0.0538,malAltLocusPref
9,STH,8,0.6,-0.0426,malAltLocusPref
9,STL,9,0.6,-0.225,malAltLocusPref
9,STM,9,0.6,NaN,malAltLocusPref
9,STH,9,0.6,0,malAltLocusPref
9,STL,10,0.6,-0.1136,malAltLocusPref
9,STM,10,0.6,NaN,malAltLocusPref
9,STH,10,0.6,0,malAltLocusPref
9,STL,11,0.6,-0.1011,malAltLocusPref
9,STM,11,0.6,NaN,malAltLocusPref
9,STH,11,0.6,-0.0103,malAltLocusPref
9,STL,12,0.6,-0.1264,malAltLocusPref
